age,annual_income,employment_length,credit_score,debt_to_income,num_open_accounts,delinquencies_2y,inquiries_6m,loan_amount,loan_term_months,interest_rate,purpose,home_ownership,channel,region,default_12m
21,63200.0,15,567.0,0.426,3,1,2,4819.0,60,0.301,home_improvement,rent,branch,north,1
70,10300.0,35,665.0,0.332,2,0,0,12750.0,60,0.264,auto,mortgage,branch,ni,0
62,28500.0,11,589.0,0.269,3,2,0,22203.0,60,0.293,small_business,mortgage,online,south,0
67,53000.0,0,676.0,0.319,1,0,1,7716.0,36,0.221,education,own,online,scotland,0
60,41800.0,31,606.0,0.388,4,0,0,19421.0,36,0.277,debt_consolidation,mortgage,broker,scotland,0
22,80900.0,25,644.0,0.343,7,0,1,19363.0,60,0.28,small_business,own,online,midlands,0
46,19100.0,15,606.0,0.549,5,0,1,4904.0,36,0.287,debt_consolidation,mortgage,branch,south,1
22,140600.0,12,775.0,0.415,5,0,0,4300.0,60,0.115,education,rent,branch,ni,0
28,54500.0,35,674.0,0.355,5,3,0,10191.0,36,0.233,home_improvement,rent,online,wales,0
57,36400.0,30,690.0,0.272,3,1,2,10178.0,36,0.181,vacation,mortgage,branch,wales,1
53,29100.0,3,655.0,0.206,3,1,1,9987.0,36,0.245,education,mortgage,online,ni,0
67,26500.0,9,684.0,0.323,5,0,0,3995.0,60,0.218,auto,mortgage,online,south,1
43,31100.0,35,639.0,0.311,3,0,0,8173.0,60,0.279,vacation,own,online,north,0
46,44400.0,8,684.0,0.291,10,0,0,19301.0,60,0.235,education,mortgage,online,ni,0
56,27800.0,32,590.0,0.313,5,2,1,11964.0,60,0.285,small_business,mortgage,online,scotland,1
35,53000.0,11,754.0,0.073,7,2,1,9310.0,36,0.072,education,mortgage,online,wales,0
63,34100.0,27,668.0,0.384,5,1,1,11917.0,60,0.255,education,own,branch,north,1
51,58800.0,10,653.0,0.398,1,0,0,20154.0,60,0.299,education,rent,branch,wales,0
46,28200.0,13,718.0,0.247,6,0,2,8947.0,60,0.146,education,rent,online,ni,0
57,46500.0,38,703.0,0.097,2,0,1,17519.0,60,0.169,education,rent,online,scotland,0
36,28900.0,27,755.0,0.26,5,0,0,17985.0,36,0.082,medical,mortgage,online,midlands,0
54,76500.0,0,620.0,0.423,6,0,1,21045.0,60,0.297,education,mortgage,online,south,0
61,42700.0,1,637.0,0.062,4,0,0,8309.0,36,0.229,medical,own,branch,south,0
33,50100.0,25,605.0,0.366,7,1,3,14738.0,36,0.274,small_business,mortgage,online,ni,0
50,104000.0,18,531.0,0.189,7,0,0,9264.0,36,0.261,auto,mortgage,online,midlands,0
64,48600.0,36,645.0,0.292,9,0,0,12049.0,36,0.246,home_improvement,mortgage,online,north,0
30,30100.0,39,581.0,0.39,5,0,0,12452.0,36,0.282,debt_consolidation,mortgage,online,midlands,0
48,40200.0,29,694.0,0.126,7,0,2,6556.0,36,0.153,medical,mortgage,branch,wales,0
31,34600.0,33,524.0,0.324,7,1,1,6729.0,36,0.242,home_improvement,own,broker,ni,0
52,61500.0,30,704.0,0.22,1,1,0,6641.0,36,0.136,auto,mortgage,branch,wales,0
62,111200.0,28,724.0,0.289,8,0,0,7679.0,60,0.116,small_business,rent,online,midlands,1
35,107000.0,5,585.0,0.463,2,0,0,16456.0,36,0.285,education,rent,broker,midlands,0
21,41400.0,10,728.0,0.11,2,1,1,16929.0,36,0.078,medical,own,online,midlands,1
33,45000.0,19,659.0,0.197,9,0,1,5870.0,36,0.244,home_improvement,mortgage,branch,south,0
67,77600.0,18,701.0,0.47,4,0,0,4829.0,36,0.173,small_business,rent,broker,ni,1
21,63700.0,30,649.0,0.142,6,0,1,18656.0,60,0.271,medical,own,branch,wales,0
50,13600.0,32,477.0,0.188,11,1,0,21236.0,60,0.295,debt_consolidation,rent,online,south,1
64,28700.0,12,597.0,0.269,9,0,1,1532.0,36,0.25,education,mortgage,online,ni,1
60,35000.0,19,780.0,0.381,9,0,0,8825.0,36,0.078,vacation,rent,online,wales,0
53,31200.0,22,705.0,0.418,2,0,0,10368.0,60,0.201,education,rent,online,wales,0
53,45600.0,34,643.0,0.227,0,0,1,23257.0,60,0.271,auto,rent,broker,wales,1
43,56800.0,12,669.0,0.23,8,0,1,6824.0,36,0.219,debt_consolidation,rent,broker,south,0
39,24300.0,28,679.0,0.406,5,0,1,9806.0,36,0.218,vacation,rent,online,north,1
26,67800.0,13,709.0,0.09,4,1,0,21570.0,60,0.157,home_improvement,rent,online,north,0
21,44200.0,31,696.0,0.0,5,1,0,2663.0,36,0.14,medical,mortgage,branch,wales,1
41,62500.0,39,654.0,0.19,8,0,0,15714.0,36,0.237,auto,rent,branch,south,0
30,111900.0,30,750.0,0.315,5,1,0,10848.0,36,0.079,education,mortgage,online,north,0
28,34700.0,0,727.0,0.345,7,0,2,16619.0,36,0.11,debt_consolidation,own,online,south,0
48,17000.0,39,631.0,0.385,3,0,1,22382.0,36,0.277,small_business,mortgage,broker,scotland,0
50,34800.0,21,667.0,0.068,5,0,0,14375.0,36,0.211,home_improvement,mortgage,broker,south,0
45,43100.0,19,614.0,0.29,5,0,0,9243.0,36,0.282,medical,mortgage,online,wales,0
43,35000.0,23,682.0,0.278,7,1,0,14618.0,36,0.224,home_improvement,rent,broker,south,0
49,39500.0,30,570.0,0.286,6,0,0,10432.0,60,0.295,medical,own,branch,scotland,1
34,26500.0,8,704.0,0.3,7,0,0,1000.0,36,0.15,debt_consolidation,mortgage,online,midlands,0
43,57500.0,2,850.0,0.38,4,1,1,14963.0,36,0.082,home_improvement,mortgage,branch,scotland,0
27,90600.0,39,715.0,0.212,7,0,0,13603.0,60,0.141,vacation,mortgage,broker,south,1
23,64900.0,8,662.0,0.129,5,1,2,10668.0,36,0.231,medical,rent,online,wales,0
21,27600.0,0,605.0,0.214,7,1,1,11025.0,36,0.263,small_business,mortgage,broker,wales,1
47,45500.0,39,547.0,0.384,5,0,0,19994.0,60,0.286,auto,rent,branch,ni,0
71,55100.0,29,545.0,0.265,3,0,0,5066.0,36,0.265,small_business,own,branch,south,1
68,26900.0,8,610.0,0.428,6,3,1,10902.0,60,0.308,debt_consolidation,mortgage,branch,midlands,0
66,42300.0,7,617.0,0.2,7,0,0,18278.0,36,0.259,small_business,rent,branch,wales,1
47,29300.0,23,722.0,0.095,4,0,1,2587.0,36,0.083,debt_consolidation,own,branch,wales,0
49,100900.0,36,596.0,0.053,5,1,1,12809.0,60,0.273,medical,mortgage,online,scotland,0
36,68900.0,30,630.0,0.541,4,0,1,1000.0,60,0.287,education,mortgage,online,wales,0
26,49100.0,8,628.0,0.127,6,0,0,16532.0,36,0.252,medical,mortgage,online,wales,0
40,16200.0,8,725.0,0.221,0,0,1,11961.0,36,0.099,home_improvement,mortgage,branch,south,0
38,62100.0,38,664.0,0.528,5,0,1,16414.0,60,0.288,debt_consolidation,rent,online,north,0
71,24900.0,4,698.0,0.405,6,0,0,4796.0,60,0.21,small_business,rent,online,ni,0
73,70900.0,20,721.0,0.267,3,0,0,5828.0,36,0.128,education,rent,branch,wales,0
22,82300.0,2,772.0,0.491,2,0,0,8045.0,36,0.083,debt_consolidation,mortgage,branch,ni,0
61,81600.0,7,687.0,0.0,2,0,1,15179.0,60,0.191,auto,rent,branch,scotland,0
43,45400.0,10,651.0,0.283,7,1,0,20472.0,36,0.254,debt_consolidation,rent,branch,south,0
21,28100.0,36,690.0,0.408,2,1,0,1000.0,36,0.194,vacation,mortgage,online,scotland,0
52,52000.0,29,743.0,0.46,4,0,0,22072.0,60,0.13,vacation,own,broker,ni,1
64,53600.0,12,669.0,0.388,4,0,0,14439.0,60,0.274,auto,mortgage,branch,wales,1
70,9100.0,37,789.0,0.004,4,1,1,14299.0,60,0.062,auto,rent,online,south,0
39,30800.0,15,741.0,0.224,8,1,0,12516.0,36,0.073,medical,own,online,wales,0
57,62600.0,35,647.0,0.279,6,1,0,5475.0,36,0.246,education,rent,broker,wales,0
24,37000.0,14,698.0,0.358,5,0,1,20518.0,36,0.19,small_business,own,online,ni,0
28,85500.0,25,644.0,0.067,8,0,0,9403.0,36,0.237,home_improvement,mortgage,broker,north,0
37,46500.0,29,699.0,0.445,3,0,0,7494.0,60,0.195,auto,own,branch,wales,0
25,57600.0,20,730.0,0.39,8,0,0,17192.0,60,0.128,home_improvement,own,online,wales,0
47,57100.0,31,667.0,0.293,7,0,0,21523.0,36,0.242,vacation,mortgage,branch,ni,0
24,57100.0,13,741.0,0.312,6,0,2,14187.0,36,0.079,auto,rent,branch,midlands,0
30,86800.0,31,498.0,0.314,4,0,0,12183.0,36,0.26,medical,own,branch,south,1
46,38400.0,23,671.0,0.339,8,1,0,11295.0,60,0.256,small_business,rent,branch,ni,0
56,27200.0,40,676.0,0.404,3,0,0,13398.0,36,0.234,medical,rent,online,north,0
58,21800.0,23,542.0,0.175,6,0,0,11175.0,36,0.254,debt_consolidation,mortgage,branch,north,0
62,47700.0,38,655.0,0.187,4,0,0,4863.0,36,0.229,vacation,rent,online,ni,0
60,23900.0,0,601.0,0.147,4,0,0,14055.0,60,0.268,small_business,mortgage,branch,scotland,1
54,25900.0,29,636.0,0.156,4,1,0,18661.0,36,0.246,auto,rent,online,scotland,0
55,50300.0,16,656.0,0.193,6,0,0,16134.0,60,0.25,vacation,mortgage,online,north,0
55,37300.0,20,792.0,0.206,3,0,0,9421.0,60,0.067,vacation,own,branch,ni,0
39,40400.0,13,618.0,0.261,3,0,0,14222.0,36,0.254,education,own,broker,south,0
51,106700.0,23,592.0,0.391,7,0,0,15116.0,36,0.282,education,own,online,wales,0
49,53500.0,15,742.0,0.519,3,0,0,21012.0,60,0.14,auto,mortgage,online,south,0
67,33900.0,20,749.0,0.284,4,0,2,10627.0,36,0.082,home_improvement,mortgage,online,midlands,0
25,44100.0,35,739.0,0.329,5,1,0,11711.0,60,0.118,home_improvement,rent,online,ni,0
40,25800.0,4,563.0,0.16,7,0,0,18403.0,60,0.284,debt_consolidation,mortgage,branch,midlands,0
26,47400.0,15,689.0,0.319,3,1,2,8608.0,60,0.225,home_improvement,rent,online,ni,0
68,57800.0,34,686.0,0.103,8,1,0,11009.0,36,0.19,vacation,rent,branch,ni,0
23,90800.0,23,758.0,0.248,5,0,0,16709.0,60,0.099,auto,rent,broker,scotland,0
47,55000.0,14,640.0,0.332,2,0,2,7436.0,36,0.271,home_improvement,rent,online,south,0
24,47500.0,17,710.0,0.194,9,0,0,11637.0,36,0.138,small_business,rent,online,scotland,1
69,52600.0,39,460.0,0.251,7,0,0,16091.0,60,0.285,medical,mortgage,online,south,0
64,50200.0,35,612.0,0.139,3,1,0,7612.0,36,0.256,debt_consolidation,rent,online,ni,0
65,36600.0,26,663.0,0.324,5,0,1,9306.0,36,0.237,home_improvement,mortgage,online,south,0
36,17000.0,22,616.0,0.498,1,1,0,7764.0,60,0.312,small_business,mortgage,branch,scotland,0
31,34500.0,30,720.0,0.498,4,1,1,11520.0,60,0.153,home_improvement,mortgage,branch,south,1
64,55300.0,2,621.0,0.512,5,0,1,11021.0,60,0.289,medical,mortgage,online,south,0
61,60200.0,17,659.0,0.285,5,1,0,10717.0,60,0.266,medical,mortgage,branch,scotland,0
52,48500.0,36,713.0,0.26,6,0,1,17670.0,36,0.133,debt_consolidation,mortgage,online,north,0
49,40400.0,2,670.0,0.146,4,0,2,16057.0,36,0.215,debt_consolidation,mortgage,branch,midlands,0
27,33700.0,30,502.0,0.3,6,0,0,12813.0,36,0.267,debt_consolidation,rent,online,ni,0
31,37500.0,34,657.0,0.318,7,0,3,20207.0,36,0.262,small_business,mortgage,branch,wales,0
23,23100.0,40,673.0,0.573,0,0,1,5481.0,36,0.263,small_business,rent,branch,south,0
39,122900.0,20,677.0,0.419,5,0,1,11074.0,36,0.235,debt_consolidation,own,online,midlands,0
21,37800.0,28,850.0,0.146,5,0,0,10047.0,36,0.065,medical,own,branch,midlands,0
63,47500.0,7,667.0,0.284,6,0,0,17212.0,36,0.245,home_improvement,rent,online,midlands,0
71,55300.0,18,741.0,0.236,2,1,0,13755.0,60,0.105,auto,rent,online,north,1
37,27700.0,39,688.0,0.314,3,0,2,8834.0,36,0.199,medical,rent,branch,scotland,0
40,25900.0,30,669.0,0.451,3,1,0,16531.0,60,0.258,vacation,mortgage,branch,south,0
47,31400.0,5,822.0,0.34,6,0,1,17585.0,36,0.063,auto,mortgage,broker,midlands,0
37,44000.0,23,642.0,0.32,5,0,1,3496.0,60,0.271,home_improvement,rent,online,scotland,0
47,63600.0,8,741.0,0.107,8,0,0,16798.0,36,0.087,debt_consolidation,mortgage,branch,scotland,0
57,31600.0,11,633.0,0.037,3,0,0,9672.0,60,0.26,auto,rent,broker,wales,0
63,33500.0,7,692.0,0.357,5,0,1,13257.0,36,0.187,education,rent,broker,ni,0
43,28600.0,30,661.0,0.366,6,0,1,4552.0,36,0.247,debt_consolidation,rent,online,south,0
24,49300.0,34,738.0,0.188,6,0,0,6789.0,60,0.09,medical,mortgage,branch,south,1
58,48100.0,36,679.0,0.275,8,0,0,6959.0,36,0.21,medical,rent,online,ni,0
61,65900.0,2,777.0,0.338,4,0,3,8584.0,36,0.063,home_improvement,mortgage,branch,wales,0
37,81600.0,29,687.0,0.244,4,1,1,7155.0,36,0.196,debt_consolidation,mortgage,branch,north,1
22,56400.0,30,650.0,0.17,3,1,0,10530.0,36,0.22,home_improvement,rent,online,ni,0
46,39200.0,2,681.0,0.333,6,0,1,8885.0,60,0.236,home_improvement,mortgage,branch,south,0
60,34000.0,34,772.0,0.398,3,0,1,7318.0,36,0.088,home_improvement,mortgage,online,midlands,0
67,50500.0,23,735.0,0.116,10,1,0,19076.0,60,0.112,small_business,rent,branch,north,0
25,40400.0,30,597.0,0.321,6,1,0,9483.0,36,0.261,home_improvement,rent,broker,midlands,0
30,53600.0,34,760.0,0.571,0,0,0,12553.0,36,0.1,education,own,branch,midlands,0
49,67400.0,11,505.0,0.247,10,0,0,8382.0,36,0.25,small_business,mortgage,branch,ni,0
32,32200.0,12,714.0,0.345,3,0,0,9425.0,36,0.143,medical,rent,online,north,0
74,59400.0,2,723.0,0.279,5,0,0,15336.0,36,0.107,auto,rent,branch,midlands,0
29,46600.0,24,686.0,0.38,11,0,0,20908.0,60,0.243,small_business,mortgage,branch,ni,0
30,21200.0,27,700.0,0.357,3,0,1,19729.0,36,0.176,debt_consolidation,rent,broker,ni,0
26,68600.0,38,677.0,0.295,5,0,1,10357.0,60,0.232,medical,rent,branch,midlands,0
46,42700.0,37,644.0,0.15,9,0,1,7499.0,36,0.24,auto,mortgage,online,scotland,0
72,31900.0,40,586.0,0.227,7,0,0,14349.0,36,0.268,home_improvement,mortgage,branch,scotland,0
46,60600.0,32,628.0,0.273,6,0,1,1000.0,36,0.243,home_improvement,mortgage,online,south,0
56,71700.0,11,648.0,0.328,4,0,2,14968.0,60,0.29,medical,mortgage,online,midlands,0
73,26800.0,21,660.0,0.4,5,0,0,11792.0,36,0.25,vacation,mortgage,branch,ni,0
23,40100.0,10,549.0,0.211,1,0,0,24555.0,60,0.289,debt_consolidation,rent,branch,midlands,1
55,22700.0,8,776.0,0.427,8,1,0,7896.0,60,0.096,auto,rent,branch,south,1
30,37900.0,3,763.0,0.094,4,0,1,17511.0,36,0.066,home_improvement,mortgage,online,ni,0
68,48900.0,22,820.0,0.34,3,0,2,6275.0,60,0.07,education,rent,online,ni,0
47,47800.0,5,694.0,0.195,9,0,0,24800.0,36,0.175,education,mortgage,online,midlands,0
67,43400.0,38,768.0,0.392,9,0,0,15347.0,36,0.102,medical,mortgage,branch,midlands,0
44,92100.0,38,648.0,0.404,8,0,0,11810.0,36,0.261,debt_consolidation,mortgage,online,midlands,0
22,66400.0,7,709.0,0.436,6,0,0,14094.0,36,0.154,education,mortgage,branch,midlands,0
65,51700.0,9,690.0,0.116,5,0,1,14666.0,60,0.21,debt_consolidation,rent,branch,midlands,0
48,51000.0,6,605.0,0.307,6,0,0,12573.0,60,0.298,small_business,mortgage,branch,north,1
22,44300.0,25,663.0,0.025,2,0,1,13751.0,60,0.212,medical,mortgage,online,ni,1
55,33200.0,34,676.0,0.329,9,0,1,10863.0,60,0.237,vacation,rent,branch,ni,0
30,28900.0,30,609.0,0.247,4,1,1,14444.0,36,0.276,small_business,rent,broker,scotland,0
27,40800.0,7,711.0,0.251,3,0,0,12498.0,60,0.166,medical,rent,online,ni,1
45,59500.0,34,696.0,0.316,6,1,0,17279.0,36,0.196,auto,rent,online,wales,1
44,32700.0,35,626.0,0.217,8,0,0,16888.0,36,0.269,small_business,rent,online,ni,0
28,16500.0,34,595.0,0.63,6,1,0,10537.0,60,0.3,auto,mortgage,branch,midlands,1
54,61000.0,13,754.0,0.121,2,0,0,16744.0,36,0.063,home_improvement,own,online,scotland,0
30,39000.0,35,735.0,0.194,2,1,1,3244.0,36,0.063,home_improvement,own,online,south,0
51,63700.0,16,662.0,0.23,4,1,0,14435.0,60,0.247,education,mortgage,branch,ni,0
38,50000.0,3,721.0,0.165,7,0,0,5777.0,36,0.088,education,mortgage,branch,midlands,0
52,25800.0,34,706.0,0.1,6,0,0,5487.0,36,0.135,home_improvement,rent,branch,scotland,0
27,26300.0,4,608.0,0.26,9,0,1,13593.0,60,0.28,medical,rent,online,wales,0
37,34800.0,40,691.0,0.285,5,0,0,12804.0,60,0.201,home_improvement,mortgage,branch,south,0
28,14700.0,15,663.0,0.256,9,0,0,9419.0,36,0.223,vacation,mortgage,online,north,0
59,121100.0,33,713.0,0.383,4,0,0,14695.0,36,0.153,debt_consolidation,mortgage,branch,scotland,0
22,34200.0,4,628.0,0.189,4,0,0,12455.0,60,0.252,debt_consolidation,mortgage,branch,scotland,0
57,36400.0,10,592.0,0.314,7,0,0,6507.0,60,0.289,auto,mortgage,broker,wales,0
25,22700.0,17,613.0,0.345,4,0,1,9740.0,60,0.269,vacation,mortgage,branch,north,0
72,46600.0,25,598.0,0.351,4,0,1,11634.0,36,0.283,home_improvement,rent,branch,wales,0
45,64800.0,39,698.0,0.233,8,1,0,23793.0,60,0.192,vacation,mortgage,online,midlands,0
47,97800.0,31,574.0,0.287,3,0,3,12236.0,60,0.262,auto,mortgage,online,north,0
34,34900.0,27,727.0,0.03,6,1,0,1915.0,36,0.06,auto,mortgage,branch,south,0
66,95300.0,31,679.0,0.13,8,0,0,16407.0,60,0.227,debt_consolidation,own,online,wales,0
60,53200.0,24,770.0,0.371,5,1,0,13080.0,36,0.103,small_business,mortgage,branch,wales,1
45,22200.0,22,754.0,0.184,7,0,1,7981.0,36,0.07,vacation,mortgage,online,north,0
52,80700.0,14,635.0,0.258,5,0,1,7679.0,60,0.292,small_business,rent,branch,wales,0
42,33800.0,35,741.0,0.2,6,0,0,12364.0,60,0.105,home_improvement,mortgage,branch,scotland,0
64,60000.0,19,767.0,0.226,7,0,1,4222.0,36,0.063,medical,mortgage,branch,scotland,0
22,56300.0,40,732.0,0.213,5,0,0,11747.0,36,0.097,education,own,branch,wales,0
58,39400.0,28,719.0,0.226,10,0,0,9792.0,36,0.121,auto,mortgage,online,scotland,0
67,37100.0,9,660.0,0.309,5,0,0,18254.0,36,0.246,small_business,rent,online,south,1
67,64500.0,4,690.0,0.338,5,1,0,1000.0,36,0.195,medical,rent,branch,wales,0
51,31900.0,23,816.0,0.257,4,0,0,12272.0,36,0.079,vacation,rent,online,north,0
32,28100.0,9,619.0,0.332,2,1,2,12340.0,36,0.251,vacation,mortgage,online,scotland,1
35,81900.0,37,738.0,0.17,6,1,0,20092.0,36,0.073,small_business,rent,branch,midlands,0
36,41800.0,31,672.0,0.175,3,0,2,8666.0,60,0.209,debt_consolidation,mortgage,online,scotland,0
28,99500.0,27,588.0,0.121,10,0,0,18826.0,60,0.269,medical,mortgage,online,wales,0
60,22000.0,19,733.0,0.353,7,0,0,8482.0,36,0.101,education,mortgage,online,wales,0
71,43400.0,3,816.0,0.211,10,2,0,8504.0,60,0.087,home_improvement,rent,branch,wales,0
47,46000.0,28,771.0,0.168,4,0,1,11434.0,60,0.084,debt_consolidation,rent,broker,south,0
36,28400.0,18,845.0,0.184,7,1,2,16708.0,60,0.062,home_improvement,rent,online,midlands,0
28,89400.0,38,771.0,0.314,8,0,1,5513.0,60,0.088,small_business,mortgage,online,north,0
48,43700.0,6,794.0,0.265,3,1,3,3910.0,36,0.074,medical,mortgage,online,north,0
21,18200.0,31,689.0,0.409,2,0,0,15848.0,60,0.214,small_business,mortgage,broker,wales,1
63,59300.0,37,675.0,0.161,5,0,0,11321.0,60,0.234,vacation,mortgage,branch,south,1
32,21500.0,40,690.0,0.354,3,0,0,17082.0,36,0.194,debt_consolidation,own,online,scotland,1
24,47700.0,18,692.0,0.195,5,2,0,18050.0,36,0.167,auto,mortgage,branch,midlands,0
60,56400.0,4,675.0,0.254,8,0,1,12260.0,60,0.228,small_business,rent,broker,scotland,0
24,145400.0,17,676.0,0.418,4,0,1,1000.0,60,0.261,small_business,own,branch,ni,0
57,35200.0,7,694.0,0.355,7,0,2,19816.0,36,0.18,medical,mortgage,branch,north,0
47,46700.0,37,674.0,0.26,12,0,0,11158.0,36,0.207,debt_consolidation,rent,online,midlands,0
59,34200.0,33,600.0,0.386,6,0,0,13102.0,36,0.283,debt_consolidation,rent,online,wales,0
68,32700.0,28,589.0,0.185,8,0,1,11093.0,36,0.242,education,mortgage,online,south,0
27,63400.0,21,669.0,0.268,6,0,0,9310.0,36,0.237,education,mortgage,online,scotland,0
57,78800.0,36,827.0,0.161,9,0,1,14466.0,36,0.06,auto,mortgage,online,north,0
50,66800.0,32,771.0,0.164,3,0,0,4436.0,36,0.061,medical,rent,branch,ni,0
72,12400.0,35,685.0,0.349,3,0,2,14102.0,36,0.2,home_improvement,mortgage,online,scotland,0
23,67400.0,5,688.0,0.324,4,0,1,10562.0,36,0.191,auto,mortgage,broker,midlands,0
72,41500.0,30,752.0,0.347,9,1,1,8215.0,36,0.091,debt_consolidation,rent,online,midlands,0
68,24900.0,21,549.0,0.23,2,2,2,19298.0,60,0.262,education,rent,online,wales,1
54,29200.0,18,803.0,0.531,6,1,0,9096.0,36,0.084,small_business,own,branch,midlands,1
63,15100.0,10,535.0,0.148,6,0,1,17767.0,36,0.277,vacation,own,branch,midlands,0
63,57700.0,10,709.0,0.394,2,0,0,10495.0,36,0.148,home_improvement,rent,online,north,0
57,41300.0,11,602.0,0.289,6,1,0,29951.0,36,0.283,medical,mortgage,online,scotland,0
26,47900.0,18,814.0,0.238,1,1,0,12421.0,36,0.061,debt_consolidation,rent,branch,wales,1
26,30000.0,38,720.0,0.136,8,0,1,12772.0,60,0.124,education,rent,online,midlands,0
57,27900.0,2,771.0,0.134,7,0,2,12507.0,36,0.064,vacation,mortgage,online,north,0
40,60100.0,36,551.0,0.46,8,0,0,4844.0,60,0.312,debt_consolidation,mortgage,online,south,1
71,65900.0,7,663.0,0.176,5,0,0,5018.0,36,0.226,auto,rent,broker,north,0
40,43100.0,40,769.0,0.204,4,0,3,21578.0,36,0.06,debt_consolidation,rent,online,midlands,0
69,41600.0,11,579.0,0.389,6,1,0,3285.0,60,0.295,education,mortgage,branch,scotland,0
23,62100.0,33,792.0,0.226,6,2,1,18703.0,60,0.084,small_business,mortgage,branch,scotland,0
22,112500.0,8,705.0,0.205,4,0,0,18893.0,60,0.165,education,rent,online,ni,0
40,52000.0,2,679.0,0.249,13,2,0,8161.0,60,0.23,small_business,rent,online,south,1
58,43400.0,10,834.0,0.103,3,0,1,14156.0,36,0.053,auto,rent,online,north,0
59,38700.0,18,628.0,0.209,8,1,1,12220.0,60,0.269,small_business,own,online,scotland,0
38,58000.0,22,701.0,0.195,7,0,0,2741.0,60,0.176,home_improvement,mortgage,online,south,0
45,40000.0,30,665.0,0.0,10,1,0,21916.0,60,0.244,medical,rent,branch,midlands,0
57,50600.0,1,618.0,0.303,3,0,1,11991.0,36,0.262,auto,mortgage,online,wales,0
74,59700.0,13,821.0,0.431,6,0,1,2634.0,36,0.09,medical,rent,online,wales,0
39,32900.0,19,542.0,0.24,5,0,0,19906.0,60,0.295,home_improvement,own,branch,ni,0
56,82800.0,12,689.0,0.18,5,0,1,13210.0,60,0.203,education,own,branch,north,0
64,129300.0,6,742.0,0.379,6,0,0,11229.0,36,0.117,home_improvement,rent,online,north,0
53,31900.0,16,567.0,0.167,7,0,0,12816.0,36,0.248,small_business,rent,branch,scotland,0
33,69300.0,25,684.0,0.083,7,0,0,11918.0,36,0.185,home_improvement,rent,online,midlands,0
32,19400.0,23,666.0,0.417,5,0,1,12917.0,36,0.237,auto,rent,online,midlands,0
58,67200.0,31,655.0,0.175,7,0,0,8617.0,36,0.233,debt_consolidation,mortgage,online,wales,0
60,18400.0,36,618.0,0.0,1,1,0,13798.0,36,0.233,education,rent,online,midlands,0
24,89400.0,25,848.0,0.065,2,0,1,11582.0,60,0.059,debt_consolidation,rent,branch,north,1
53,73400.0,40,694.0,0.212,6,0,1,4474.0,60,0.198,education,rent,online,wales,0
59,19200.0,26,712.0,0.371,5,0,1,19282.0,60,0.176,vacation,mortgage,online,scotland,0
49,34100.0,35,473.0,0.195,5,1,0,8299.0,60,0.273,medical,mortgage,online,midlands,1
50,17100.0,25,604.0,0.294,5,0,1,2511.0,36,0.256,education,rent,online,scotland,1
73,118100.0,33,596.0,0.34,5,2,0,10373.0,60,0.286,home_improvement,mortgage,online,midlands,0
47,99100.0,27,633.0,0.351,3,0,1,8587.0,60,0.285,vacation,mortgage,online,ni,0
50,50600.0,6,657.0,0.243,4,0,0,17725.0,36,0.262,debt_consolidation,mortgage,broker,south,0
47,25900.0,38,788.0,0.441,5,1,2,26020.0,60,0.121,home_improvement,mortgage,branch,ni,1
70,50000.0,8,654.0,0.304,0,0,1,6645.0,36,0.243,debt_consolidation,mortgage,branch,midlands,1
25,49800.0,5,695.0,0.405,9,0,1,11590.0,36,0.179,auto,rent,branch,wales,1
27,80500.0,19,722.0,0.227,5,0,0,17656.0,36,0.098,home_improvement,mortgage,online,south,0
51,130900.0,0,850.0,0.128,3,0,0,9945.0,60,0.052,home_improvement,rent,online,ni,0
37,77800.0,11,645.0,0.392,4,0,0,9709.0,60,0.283,vacation,rent,online,wales,0
66,78300.0,36,661.0,0.443,7,1,0,7730.0,36,0.278,education,mortgage,online,midlands,1
55,46000.0,9,837.0,0.337,9,0,0,23552.0,36,0.078,small_business,rent,branch,midlands,0
29,41300.0,15,733.0,0.379,5,0,0,17156.0,60,0.14,education,mortgage,online,south,0
